x,y,val
0.8,-0.3,0.382378
0.8,-0.25,0.393836
0.8,-0.2,0.405294
0.8,-0.15,0.409429
0.8,-0.1,0.413564
0.8,-0.05,0.417699
0.8,1.20737e-15,0.421834
0.8,0.05,0.417699
0.8,0.1,0.413564
0.8,0.15,0.409429
0.8,0.2,0.405294
0.8,0.25,0.393836
0.8,0.3,0.382378
0.8,0.35,0.370921
0.8,0.4,0.359463
0.8,0.45,0.343173
0.8,0.5,0.326883
0.8,0.55,0.310593
0.8,0.6,0.294304
0.8,0.65,0.276335
0.8,0.7,0.258367
0.8,0.75,0.240398
0.8,0.8,0.22243
0.8,0.85,0.205618
0.8,0.9,0.188807
0.8,0.95,0.171995
0.8,1,0.155184
0.8,1.05,0.141374
0.8,1.1,0.127564
0.8,1.15,0.113754
0.8,1.2,0.0999442
0.8,1.25,0.0898128
0.8,1.3,0.0796815
0.8,1.35,0.0695502
0.8,1.4,0.0594189
0.8,1.45,0.0527166
0.8,1.5,0.0460143
0.8,1.55,0.039312
0.8,1.6,0.0326098
0.8,1.65,0.0285875
0.8,1.7,0.0245652
0.8,1.75,0.0205429
0.8,1.8,0.0165207
0.8,1.85,0.014322
0.8,1.9,0.0121234
0.8,1.95,0.00992478
0.85,-2,0.00992478
0.85,-1.95,0.00960743
0.85,-1.9,0.0117357
0.85,-1.85,0.0138641
0.85,-1.8,0.0159924
0.85,-1.75,0.0198861
0.85,-1.7,0.0237797
0.85,-1.65,0.0276734
0.85,-1.6,0.031567
0.85,-1.55,0.038055
0.85,-1.5,0.044543
0.85,-1.45,0.0510309
0.85,-1.4,0.0575189
0.85,-1.35,0.0673262
0.85,-1.3,0.0771336
0.85,-1.25,0.086941
0.85,-1.2,0.0967483
0.85,-1.15,0.110117
0.85,-1.1,0.123485
0.85,-1.05,0.136853
0.85,-1,0.150222
0.85,-0.95,0.166496
0.85,-0.9,0.18277
0.85,-0.85,0.199044
0.85,-0.8,0.215317
0.85,-0.75,0.232711
0.85,-0.7,0.250105
0.85,-0.65,0.267499
0.85,-0.6,0.284893
0.85,-0.55,0.300662
0.85,-0.5,0.316431
0.85,-0.45,0.3322
0.85,-0.4,0.347969
0.85,-0.35,0.35906
0.85,-0.3,0.370151
0.85,-0.25,0.381243
0.85,-0.2,0.392334
0.85,-0.15,0.396337
0.85,-0.1,0.40034
0.85,-0.05,0.404342
0.85,1.20737e-15,0.408345
0.85,0.05,0.404342
0.85,0.1,0.40034
0.85,0.15,0.396337
0.85,0.2,0.392334
0.85,0.25,0.381243
0.85,0.3,0.370151
0.85,0.35,0.35906
0.85,0.4,0.347969
0.85,0.45,0.3322
0.85,0.5,0.316431
0.85,0.55,0.300662
0.85,0.6,0.284893
0.85,0.65,0.267499
0.85,0.7,0.250105
0.85,0.75,0.232711
0.85,0.8,0.215317
0.85,0.85,0.199044
0.85,0.9,0.18277
0.85,0.95,0.166496
0.85,1,0.150222
0.85,1.05,0.136853
0.85,1.1,0.123485
0.85,1.15,0.110117
0.85,1.2,0.0967483
0.85,1.25,0.086941
0.85,1.3,0.0771336
0.85,1.35,0.0673262
0.85,1.4,0.0575189
0.85,1.45,0.0510309
0.85,1.5,0.044543
0.85,1.55,0.038055
0.85,1.6,0.031567
0.85,1.65,0.0276734
0.85,1.7,0.0237797
0.85,1.75,0.0198861
0.85,1.8,0.0159924
0.85,1.85,0.0138641
0.85,1.9,0.0117357
0.85,1.95,0.00960743
0.9,-2,0.0121234
0.9,-1.95,0.00929007
0.9,-1.9,0.0113481
0.9,-1.85,0.0134061
0.9,-1.8,0.0154641
0.9,-1.75,0.0192292
0.9,-1.7,0.0229942
0.9,-1.65,0.0267593
0.9,-1.6,0.0305243
0.9,-1.55,0.0367979
0.9,-1.5,0.0430716
0.9,-1.45,0.0493452
0.9,-1.4,0.0556189
0.9,-1.35,0.0651023
0.9,-1.3,0.0745857
0.9,-1.25,0.0840691
0.9,-1.2,0.0935525
0.9,-1.15,0.106479
0.9,-1.1,0.119406
0.9,-1.05,0.132333
0.9,-1,0.14526
0.9,-0.95,0.160996
0.9,-0.9,0.176732
0.9,-0.85,0.192469
0.9,-0.8,0.208205
0.9,-0.75,0.225024
0.9,-0.7,0.241844
0.9,-0.65,0.258663
0.9,-0.6,0.275482
0.9,-0.55,0.29073
0.9,-0.5,0.305978
0.9,-0.45,0.321227
0.9,-0.4,0.336475
0.9,-0.35,0.3472
0.9,-0.3,0.357924
0.9,-0.25,0.368649
0.9,-0.2,0.379374
0.9,-0.15,0.383245
0.9,-0.1,0.387115
0.9,-0.05,0.390986
0.9,1.20737e-15,0.394857
0.9,0.05,0.390986
0.9,0.1,0.387115
0.9,0.15,0.383245
0.9,0.2,0.379374
0.9,0.25,0.368649
0.9,0.3,0.357924
0.9,0.35,0.3472
0.9,0.4,0.336475
0.9,0.45,0.321227
0.9,0.5,0.305978
0.9,0.55,0.29073
0.9,0.6,0.275482
0.9,0.65,0.258663
0.9,0.7,0.241844
0.9,0.75,0.225024
0.9,0.8,0.208205
0.9,0.85,0.192469
0.9,0.9,0.176732
0.9,0.95,0.160996
0.9,1,0.14526
0.9,1.05,0.132333
0.9,1.1,0.119406
0.9,1.15,0.106479
0.9,1.2,0.0935525
0.9,1.25,0.0840691
0.9,1.3,0.0745857
0.9,1.35,0.0651023
0.9,1.4,0.0556189
0.9,1.45,0.0493452
0.9,1.5,0.0430716
0.9,1.55,0.0367979
0.9,1.6,0.0305243
0.9,1.65,0.0267593
0.9,1.7,0.0229942
0.9,1.75,0.0192292
0.9,1.8,0.0154641
0.9,1.85,0.0134061
0.9,1.9,0.0113481
0.9,1.95,0.00929007
0.95,-2,0.014322
0.95,-1.95,0.00897271
0.95,-1.9,0.0109604
0.95,-1.85,0.0129481
0.95,-1.8,0.0149359
0.95,-1.75,0.0185723
0.95,-1.7,0.0222087
0.95,-1.65,0.0258451
0.95,-1.6,0.0294816
0.95,-1.55,0.0355409
0.95,-1.5,0.0416002
0.95,-1.45,0.0476596
0.95,-1.4,0.0537189
0.95,-1.35,0.0628783
0.95,-1.3,0.0720378
0.95,-1.25,0.0811972
0.95,-1.2,0.0903567
0.95,-1.15,0.102842
0.95,-1.1,0.115327
0.95,-1.05,0.127812
0.95,-1,0.140297
0.95,-0.95,0.155496
0.95,-0.9,0.170695
0.95,-0.85,0.185894
0.95,-0.8,0.201092
0.95,-0.75,0.217337
0.95,-0.7,0.233582
0.95,-0.65,0.249827
0.95,-0.6,0.266071
0.95,-0.55,0.280799
0.95,-0.5,0.295526
0.95,-0.45,0.310253
0.95,-0.4,0.32498
0.95,-0.35,0.335339
0.95,-0.3,0.345697
0.95,-0.25,0.356056
0.95,-0.2,0.366414
0.95,-0.15,0.370153
0.95,-0.1,0.373891
0.95,-0.05,0.37763
0.95,1.20737e-15,0.381368
0.95,0.05,0.37763
0.95,0.1,0.373891
0.95,0.15,0.370153
0.95,0.2,0.366414
0.95,0.25,0.356056
0.95,0.3,0.345697
0.95,0.35,0.335339
0.95,0.4,0.32498
0.95,0.45,0.310253
0.95,0.5,0.295526
0.95,0.55,0.280799
0.95,0.6,0.266071
0.95,0.65,0.249827
0.95,0.7,0.233582
0.95,0.75,0.217337
0.95,0.8,0.201092
0.95,0.85,0.185894
0.95,0.9,0.170695
0.95,0.95,0.155496
0.95,1,0.140297
0.95,1.05,0.127812
0.95,1.1,0.115327
0.95,1.15,0.102842
0.95,1.2,0.0903567
0.95,1.25,0.0811972
0.95,1.3,0.0720378
0.95,1.35,0.0628783
0.95,1.4,0.0537189
0.95,1.45,0.0476596
0.95,1.5,0.0416002
0.95,1.55,0.0355409
0.95,1.6,0.0294816
0.95,1.65,0.0258451
0.95,1.7,0.0222087
0.95,1.75,0.0185723
0.95,1.8,0.0149359
0.95,1.85,0.0129481
0.95,1.9,0.0109604
0.95,1.95,0.00897271
1,-2,0.00673795
1,-1.95,0.00865536
1,-1.9,0.0105728
1,-1.85,0.0124902
1,-1.8,0.0144076
1,-1.75,0.0179154
1,-1.7,0.0214232
1,-1.65,0.024931
1,-1.6,0.0284388
1,-1.55,0.0342838
1,-1.5,0.0401289
1,-1.45,0.0459739
1,-1.4,0.0518189
1,-1.35,0.0606544
1,-1.3,0.0694899
1,-1.25,0.0783254
1,-1.2,0.0871609
1,-1.15,0.0992045
1,-1.1,0.111248
1,-1.05,0.123292
1,-1,0.135335
1,-0.95,0.149996
1,-0.9,0.164658
1,-0.85,0.179319
1,-0.8,0.19398
1,-0.75,0.20965
1,-0.7,0.22532
1,-0.65,0.240991
1,-0.6,0.256661
1,-0.55,0.270867
1,-0.5,0.285073
1,-0.45,0.29928
1,-0.4,0.313486
1,-0.35,0.323478
1,-0.3,0.33347
1,-0.25,0.343463
1,-0.2,0.353455
1,-0.15,0.357061
1,-0.1,0.360667
1,-0.05,0.364273
1,1.20737e-15,0.367879
1,0.05,0.364273
1,0.1,0.360667
1,0.15,0.357061
1,0.2,0.353455
1,0.25,0.343463
1,0.3,0.33347
1,0.35,0.323478
1,0.4,0.313486
1,0.45,0.29928
1,0.5,0.285073
1,0.55,0.270867
1,0.6,0.256661
1,0.65,0.240991
1,0.7,0.22532
1,0.75,0.20965
1,0.8,0.19398
1,0.85,0.179319
1,0.9,0.164658
1,0.95,0.149996
1,1,0.135335
1,1.05,0.123292
1,1.1,0.111248
1,1.15,0.0992045
1,1.2,0.0871609
1,1.25,0.0783254
1,1.3,0.0694899
1,1.35,0.0606544
1,1.4,0.0518189
1,1.45,0.0459739
1,1.5,0.0401289
1,1.55,0.0342838
1,1.6,0.0284388
1,1.65,0.024931
1,1.7,0.0214232
1,1.75,0.0179154
1,1.8,0.0144076
1,1.85,0.0124902
1,1.9,0.0105728
1,1.95,0.00865536
1.05,-2,0.00865536
1.05,-1.95,0.00816383
1.05,-1.9,0.00997235
1.05,-1.85,0.0117809
1.05,-1.8,0.0135894
1.05,-1.75,0.016898
1.05,-1.7,0.0202066
1.05,-1.65,0.0235152
1.05,-1.6,0.0268238
1.05,-1.55,0.0323369
1.05,-1.5,0.03785
1.05,-1.45,0.0433631
1.05,-1.4,0.0488762
1.05,-1.35,0.0572099
1.05,-1.3,0.0655436
1.05,-1.25,0.0738773
1.05,-1.2,0.0822111
1.05,-1.15,0.0935707
1.05,-1.1,0.10493
1.05,-1.05,0.11629
1.05,-1,0.12765
1.05,-0.95,0.141478
1.05,-0.9,0.155307
1.05,-0.85,0.169136
1.05,-0.8,0.182964
1.05,-0.75,0.197744
1.05,-0.7,0.212525
1.05,-0.65,0.227305
1.05,-0.6,0.242085
1.05,-0.55,0.255485
1.05,-0.5,0.268884
1.05,-0.45,0.282284
1.05,-0.4,0.295684
1.05,-0.35,0.305108
1.05,-0.3,0.314533
1.05,-0.25,0.323958
1.05,-0.2,0.333382
1.05,-0.15,0.336784
1.05,-0.1,0.340185
1.05,-0.05,0.343587
1.05,1.20737e-15,0.346988
1.05,0.05,0.343587
1.05,0.1,0.340185
1.05,0.15,0.336784
1.05,0.2,0.333382
1.05,0.25,0.323958
1.05,0.3,0.314533
1.05,0.35,0.305108
1.05,0.4,0.295684
1.05,0.45,0.282284
1.05,0.5,0.268884
1.05,0.55,0.255485
1.05,0.6,0.242085
1.05,0.65,0.227305
1.05,0.7,0.212525
1.05,0.75,0.197744
1.05,0.8,0.182964
1.05,0.85,0.169136
1.05,0.9,0.155307
1.05,0.95,0.141478
1.05,1,0.12765
1.05,1.05,0.11629
1.05,1.1,0.10493
1.05,1.15,0.0935707
1.05,1.2,0.0822111
1.05,1.25,0.0738773
1.05,1.3,0.0655436
1.05,1.35,0.0572099
1.05,1.4,0.0488762
1.05,1.45,0.0433631
1.05,1.5,0.03785
1.05,1.55,0.0323369
1.05,1.6,0.0268238
1.05,1.65,0.0235152
1.05,1.7,0.0202066
1.05,1.75,0.016898
1.05,1.8,0.0135894
1.05,1.85,0.0117809
1.05,1.9,0.00997235
1.05,1.95,0.00816383
1.1,-2,0.0105728
1.1,-1.95,0.0076723
1.1,-1.9,0.00937193
1.1,-1.85,0.0110716
1.1,-1.8,0.0127712
1.1,-1.75,0.0158806
1.1,-1.7,0.01899
1.1,-1.65,0.0220994
1.1,-1.6,0.0252088
1.1,-1.55,0.03039
1.1,-1.5,0.0355711
1.1,-1.45,0.0407523
1.1,-1.4,0.0459334
1.1,-1.35,0.0537654
1.1,-1.3,0.0615974
1.1,-1.25,0.0694293
1.1,-1.2,0.0772613
1.1,-1.15,0.087937
1.1,-1.1,0.0986127
1.1,-1.05,0.109288
1.1,-1,0.119964
1.1,-0.95,0.13296
1.1,-0.9,0.145956
1.1,-0.85,0.158952
1.1,-0.8,0.171948
1.1,-0.75,0.185839
1.1,-0.7,0.199729
1.1,-0.65,0.213619
1.1,-0.6,0.22751
1.1,-0.55,0.240103
1.1,-0.5,0.252695
1.1,-0.45,0.265288
1.1,-0.4,0.277881
1.1,-0.35,0.286738
1.1,-0.3,0.295595
1.1,-0.25,0.304453
1.1,-0.2,0.31331
1.1,-0.15,0.316507
1.1,-0.1,0.319703
1.1,-0.05,0.3229
1.1,1.20737e-15,0.326096
1.1,0.05,0.3229
1.1,0.1,0.319703
1.1,0.15,0.316507
1.1,0.2,0.31331
1.1,0.25,0.304453
1.1,0.3,0.295595
1.1,0.35,0.286738
1.1,0.4,0.277881
1.1,0.45,0.265288
1.1,0.5,0.252695
1.1,0.55,0.240103
1.1,0.6,0.22751
1.1,0.65,0.213619
1.1,0.7,0.199729
1.1,0.75,0.185839
1.1,0.8,0.171948
1.1,0.85,0.158952
1.1,0.9,0.145956
1.1,0.95,0.13296
1.1,1,0.119964
1.1,1.05,0.109288
1.1,1.1,0.0986127
1.1,1.15,0.087937
1.1,1.2,0.0772613
1.1,1.25,0.0694293
1.1,1.3,0.0615974
1.1,1.35,0.0537654
1.1,1.4,0.0459334
1.1,1.45,0.0407523
1.1,1.5,0.0355711
1.1,1.55,0.03039
1.1,1.6,0.0252088
1.1,1.65,0.0220994
1.1,1.7,0.01899
1.1,1.75,0.0158806
1.1,1.8,0.0127712
1.1,1.85,0.0110716
1.1,1.9,0.00937193
1.1,1.95,0.0076723
1.15,-2,0.0124902
1.15,-1.95,0.00718077
1.15,-1.9,0.00877152
1.15,-1.85,0.0103623
1.15,-1.8,0.011953
1.15,-1.75,0.0148632
1.15,-1.7,0.0177734
1.15,-1.65,0.0206836
1.15,-1.6,0.0235938
1.15,-1.55,0.028443
1.15,-1.5,0.0332922
1.15,-1.45,0.0381414
1.15,-1.4,0.0429907
1.15,-1.35,0.0503209
1.15,-1.3,0.0576511
1.15,-1.25,0.0649813
1.15,-1.2,0.0723115
1.15,-1.15,0.0823033
1.15,-1.1,0.092295
1.15,-1.05,0.102287
1.15,-1,0.112279
1.15,-0.95,0.124442
1.15,-0.9,0.136605
1.15,-0.85,0.148769
1.15,-0.8,0.160932
1.15,-0.75,0.173933
1.15,-0.7,0.186933
1.15,-0.65,0.199934
1.15,-0.6,0.212934
1.15,-0.55,0.22472
1.15,-0.5,0.236506
1.15,-0.45,0.248292
1.15,-0.4,0.260078
1.15,-0.35,0.268368
1.15,-0.3,0.276658
1.15,-0.25,0.284948
1.15,-0.2,0.293238
1.15,-0.15,0.296229
1.15,-0.1,0.299221
1.15,-0.05,0.302213
1.15,1.20737e-15,0.305205
1.15,0.05,0.302213
1.15,0.1,0.299221
1.15,0.15,0.296229
1.15,0.2,0.293238
1.15,0.25,0.284948
1.15,0.3,0.276658
1.15,0.35,0.268368
1.15,0.4,0.260078
1.15,0.45,0.248292
1.15,0.5,0.236506
1.15,0.55,0.22472
1.15,0.6,0.212934
1.15,0.65,0.199934
1.15,0.7,0.186933
1.15,0.75,0.173933
1.15,0.8,0.160932
1.15,0.85,0.148769
1.15,0.9,0.136605
1.15,0.95,0.124442
1.15,1,0.112279
1.15,1.05,0.102287
1.15,1.1,0.092295
1.15,1.15,0.0823033
1.15,1.2,0.0723115
1.15,1.25,0.0649813
1.15,1.3,0.0576511
1.15,1.35,0.0503209
1.15,1.4,0.0429907
1.15,1.45,0.0381414
1.15,1.5,0.0332922
1.15,1.55,0.028443
1.15,1.6,0.0235938
1.15,1.65,0.0206836
1.15,1.7,0.0177734
1.15,1.75,0.0148632
1.15,1.8,0.011953
1.15,1.85,0.0103623
1.15,1.9,0.00877152
1.15,1.95,0.00718077
1.2,-2,0.00520738
1.2,-1.95,0.00668924
1.2,-1.9,0.0081711
1.2,-1.85,0.00965296
1.2,-1.8,0.0111348
1.2,-1.75,0.0138458
1.2,-1.7,0.0165568
1.2,-1.65,0.0192678
1.2,-1.6,0.0219788
1.2,-1.55,0.0264961
1.2,-1.5,0.0310133
1.2,-1.45,0.0355306
1.2,-1.4,0.0400479
1.2,-1.35,0.0468764
1.2,-1.3,0.0537048
1.2,-1.25,0.0605333
1.2,-1.2,0.0673617
1.2,-1.15,0.0766695
1.2,-1.1,0.0859774
1.2,-1.05,0.0952852
1.2,-1,0.104593
1.2,-0.95,0.115924
1.2,-0.9,0.127255
1.2,-0.85,0.138585
1.2,-0.8,0.149916
1.2,-0.75,0.162027
1.2,-0.7,0.174137
1.2,-0.65,0.186248
1.2,-0.6,0.198359
1.2,-0.55,0.209338
1.2,-0.5,0.220317
1.2,-0.45,0.231297
1.2,-0.4,0.242276
1.2,-0.35,0.249998
1.2,-0.3,0.257721
1.2,-0.25,0.265443
1.2,-0.2,0.273165
1.2,-0.15,0.275952
1.2,-0.1,0.278739
1.2,-0.05,0.281526
1.2,1.20737e-15,0.284313
1.2,0.05,0.281526
1.2,0.1,0.278739
1.2,0.15,0.275952
1.2,0.2,0.273165
1.2,0.25,0.265443
1.2,0.3,0.257721
1.2,0.35,0.249998
1.2,0.4,0.242276
1.2,0.45,0.231297
1.2,0.5,0.220317
1.2,0.55,0.209338
1.2,0.6,0.198359
1.2,0.65,0.186248
1.2,0.7,0.174137
1.2,0.75,0.162027
1.2,0.8,0.149916
1.2,0.85,0.138585
1.2,0.9,0.127255
1.2,0.95,0.115924
1.2,1,0.104593
1.2,1.05,0.0952852
1.2,1.1,0.0859774
1.2,1.15,0.0766695
1.2,1.2,0.0673617
1.2,1.25,0.0605333
1.2,1.3,0.0537048
1.2,1.35,0.0468764
1.2,1.4,0.0400479
1.2,1.45,0.0355306
1.2,1.5,0.0310133
1.2,1.55,0.0264961
1.2,1.6,0.0219788
1.2,1.65,0.0192678
1.2,1.7,0.0165568
1.2,1.75,0.0138458
1.2,1.8,0.0111348
1.2,1.85,0.00965296
1.2,1.9,0.0081711
1.2,1.95,0.00668924
1.25,-2,0.00668924
1.25,-1.95,0.00617686
1.25,-1.9,0.00754521
1.25,-1.85,0.00891356
1.25,-1.8,0.0102819
1.25,-1.75,0.0127852
1.25,-1.7,0.0152886
1.25,-1.65,0.0177919
1.25,-1.6,0.0202952
1.25,-1.55,0.0244665
1.25,-1.5,0.0286378
1.25,-1.45,0.0328091
1.25,-1.4,0.0369803
1.25,-1.35,0.0432857
1.25,-1.3,0.0495911
1.25,-1.25,0.0558965
1.25,-1.2,0.0622019
1.25,-1.15,0.0707968
1.25,-1.1,0.0793917
1.25,-1.05,0.0879865
1.25,-1,0.0965814
1.25,-0.95,0.107044
1.25,-0.9,0.117507
1.25,-0.85,0.12797
1.25,-0.8,0.138433
1.25,-0.75,0.149616
1.25,-0.7,0.160799
1.25,-0.65,0.171982
1.25,-0.6,0.183165
1.25,-0.55,0.193303
1.25,-0.5,0.203441
1.25,-0.45,0.21358
1.25,-0.4,0.223718
1.25,-0.35,0.230849
1.25,-0.3,0.23798
1.25,-0.25,0.24511
1.25,-0.2,0.252241
1.25,-0.15,0.254815
1.25,-0.1,0.257388
1.25,-0.05,0.259962
1.25,1.20737e-15,0.262535
1.25,0.05,0.259962
1.25,0.1,0.257388
1.25,0.15,0.254815
1.25,0.2,0.252241
1.25,0.25,0.24511
1.25,0.3,0.23798
1.25,0.35,0.230849
1.25,0.4,0.223718
1.25,0.45,0.21358
1.25,0.5,0.203441
1.25,0.55,0.193303
1.25,0.6,0.183165
1.25,0.65,0.171982
1.25,0.7,0.160799
1.25,0.75,0.149616
1.25,0.8,0.138433
1.25,0.85,0.12797
1.25,0.9,0.117507
1.25,0.95,0.107044
1.25,1,0.0965814
1.25,1.05,0.0879865
1.25,1.1,0.0793917
1.25,1.15,0.0707968
1.25,1.2,0.0622019
1.25,1.25,0.0558965
1.25,1.3,0.0495911
1.25,1.35,0.0432857
1.25,1.4,0.0369803
1.25,1.45,0.0328091
1.25,1.5,0.0286378
1.25,1.55,0.0244665
1.25,1.6,0.0202952
1.25,1.65,0.0177919
1.25,1.7,0.0152886
1.25,1.75,0.0127852
1.25,1.8,0.0102819
1.25,1.85,0.00891356
1.25,1.9,0.00754521
1.25,1.95,0.00617686
1.3,-2,0.0081711
1.3,-1.95,0.00566447
1.3,-1.9,0.00691932
1.3,-1.85,0.00817416
1.3,-1.8,0.009429
1.3,-1.75,0.0117247
1.3,-1.7,0.0140204
1.3,-1.65,0.016316
1.3,-1.6,0.0186117
1.3,-1.55,0.022437
1.3,-1.5,0.0262622
1.3,-1.45,0.0300875
1.3,-1.4,0.0339127
1.3,-1.35,0.0396951
1.3,-1.3,0.0454774
1.3,-1.25,0.0512598
1.3,-1.2,0.0570421
1.3,-1.15,0.064924
1.3,-1.1,0.0728059
1.3,-1.05,0.0806879
1.3,-1,0.0885698
1.3,-0.95,0.0981647
1.3,-0.9,0.10776
1.3,-0.85,0.117355
1.3,-0.8,0.12695
1.3,-0.75,0.137205
1.3,-0.7,0.14746
1.3,-0.65,0.157716
1.3,-0.6,0.167971
1.3,-0.55,0.177268
1.3,-0.5,0.186565
1.3,-0.45,0.195863
1.3,-0.4,0.20516
1.3,-0.35,0.211699
1.3,-0.3,0.218239
1.3,-0.25,0.224778
1.3,-0.2,0.231317
1.3,-0.15,0.233677
1.3,-0.1,0.236037
1.3,-0.05,0.238397
1.3,1.20737e-15,0.240758
1.3,0.05,0.238397
1.3,0.1,0.236037
1.3,0.15,0.233677
1.3,0.2,0.231317
1.3,0.25,0.224778
1.3,0.3,0.218239
1.3,0.35,0.211699
1.3,0.4,0.20516
1.3,0.45,0.195863
1.3,0.5,0.186565
1.3,0.55,0.177268
1.3,0.6,0.167971
1.3,0.65,0.157716
1.3,0.7,0.14746
1.3,0.75,0.137205
1.3,0.8,0.12695
1.3,0.85,0.117355
1.3,0.9,0.10776
1.3,0.95,0.0981647
1.3,1,0.0885698
1.3,1.05,0.0806879
1.3,1.1,0.0728059
1.3,1.15,0.064924
1.3,1.2,0.0570421
1.3,1.25,0.0512598
1.3,1.3,0.0454774
1.3,1.35,0.0396951
1.3,1.4,0.0339127
1.3,1.45,0.0300875
1.3,1.5,0.0262622
1.3,1.55,0.022437
1.3,1.6,0.0186117
1.3,1.65,0.016316
1.3,1.7,0.0140204
1.3,1.75,0.0117247
1.3,1.8,0.009429
1.3,1.85,0.00817416
1.3,1.9,0.00691932
1.3,1.95,0.00566447
1.35,-2,0.00965296
1.35,-1.95,0.00515209
1.35,-1.9,0.00629342
1.35,-1.85,0.00743476
1.35,-1.8,0.0085761
1.35,-1.75,0.0106641
1.35,-1.7,0.0127521
1.35,-1.65,0.0148401
1.35,-1.6,0.0169282
1.35,-1.55,0.0204074
1.35,-1.5,0.0238866
1.35,-1.45,0.0273659
1.35,-1.4,0.0308451
1.35,-1.35,0.0361044
1.35,-1.3,0.0413637
1.35,-1.25,0.0466231
1.35,-1.2,0.0518824
1.35,-1.15,0.0590513
1.35,-1.1,0.0662202
1.35,-1.05,0.0733892
1.35,-1,0.0805581
1.35,-0.95,0.0892852
1.35,-0.9,0.0980122
1.35,-0.85,0.106739
1.35,-0.8,0.115466
1.35,-0.75,0.124794
1.35,-0.7,0.134122
1.35,-0.65,0.143449
1.35,-0.6,0.152777
1.35,-0.55,0.161233
1.35,-0.5,0.16969
1.35,-0.45,0.178146
1.35,-0.4,0.186602
1.35,-0.35,0.19255
1.35,-0.3,0.198498
1.35,-0.25,0.204446
1.35,-0.2,0.210393
1.35,-0.15,0.21254
1.35,-0.1,0.214687
1.35,-0.05,0.216833
1.35,1.20737e-15,0.21898
1.35,0.05,0.216833
1.35,0.1,0.214687
1.35,0.15,0.21254
1.35,0.2,0.210393
1.35,0.25,0.204446
1.35,0.3,0.198498
1.35,0.35,0.19255
1.35,0.4,0.186602
1.35,0.45,0.178146
1.35,0.5,0.16969
1.35,0.55,0.161233
1.35,0.6,0.152777
1.35,0.65,0.143449
1.35,0.7,0.134122
1.35,0.75,0.124794
1.35,0.8,0.115466
1.35,0.85,0.106739
1.35,0.9,0.0980122
1.35,0.95,0.0892852
1.35,1,0.0805581
1.35,1.05,0.0733892
1.35,1.1,0.0662202
1.35,1.15,0.0590513
1.35,1.2,0.0518824
1.35,1.25,0.0466231
1.35,1.3,0.0413637
1.35,1.35,0.0361044
1.35,1.4,0.0308451
1.35,1.45,0.0273659
1.35,1.5,0.0238866
1.35,1.55,0.0204074
1.35,1.6,0.0169282
1.35,1.65,0.0148401
1.35,1.7,0.0127521
1.35,1.75,0.0106641
1.35,1.8,0.0085761
1.35,1.85,0.00743476
1.35,1.9,0.00629342
1.35,1.95,0.00515209
1.4,-2,0.00361188
1.4,-1.95,0.00463971
1.4,-1.9,0.00566753
1.4,-1.85,0.00669536
1.4,-1.8,0.00772319
1.4,-1.75,0.00960355
1.4,-1.7,0.0114839
1.4,-1.65,0.0133643
1.4,-1.6,0.0152446
1.4,-1.55,0.0183779
1.4,-1.5,0.0215111
1.4,-1.45,0.0246443
1.4,-1.4,0.0277775
1.4,-1.35,0.0325138
1.4,-1.3,0.0372501
1.4,-1.25,0.0419863
1.4,-1.2,0.0467226
1.4,-1.15,0.0531786
1.4,-1.1,0.0596345
1.4,-1.05,0.0660905
1.4,-1,0.0725465
1.4,-0.95,0.0804056
1.4,-0.9,0.0882647
1.4,-0.85,0.0961239
1.4,-0.8,0.103983
1.4,-0.75,0.112383
1.4,-0.7,0.120783
1.4,-0.65,0.129183
1.4,-0.6,0.137583
1.4,-0.55,0.145198
1.4,-0.5,0.152814
1.4,-0.45,0.160429
1.4,-0.4,0.168044
1.4,-0.35,0.173401
1.4,-0.3,0.178757
1.4,-0.25,0.184113
1.4,-0.2,0.189469
1.4,-0.15,0.191402
1.4,-0.1,0.193336
1.4,-0.05,0.195269
1.4,1.20737e-15,0.197202
1.4,0.05,0.195269
1.4,0.1,0.193336
1.4,0.15,0.191402
1.4,0.2,0.189469
1.4,0.25,0.184113
1.4,0.3,0.178757
1.4,0.35,0.173401
1.4,0.4,0.168044
1.4,0.45,0.160429
1.4,0.5,0.152814
1.4,0.55,0.145198
1.4,0.6,0.137583
1.4,0.65,0.129183
1.4,0.7,0.120783
1.4,0.75,0.112383
1.4,0.8,0.103983
1.4,0.85,0.0961239
1.4,0.9,0.0882647
1.4,0.95,0.0804056
1.4,1,0.0725465
1.4,1.05,0.0660905
1.4,1.1,0.0596345
1.4,1.15,0.0531786
1.4,1.2,0.0467226
1.4,1.25,0.0419863
1.4,1.3,0.0372501
1.4,1.35,0.0325138
1.4,1.4,0.0277775
1.4,1.45,0.0246443
1.4,1.5,0.0215111
1.4,1.55,0.0183779
1.4,1.6,0.0152446
1.4,1.65,0.0133643
1.4,1.7,0.0114839
1.4,1.75,0.00960355
1.4,1.8,0.00772319
1.4,1.85,0.00669536
1.4,1.9,0.00566753
1.4,1.95,0.00463971
1.45,-2,0.00463971
1.45,-1.95,0.0042073
1.45,-1.9,0.00513934
1.45,-1.85,0.00607138
1.45,-1.8,0.00700341
1.45,-1.75,0.00870853
1.45,-1.7,0.0104136
1.45,-1.65,0.0121188
1.45,-1.6,0.0138239
1.45,-1.55,0.0166651
1.45,-1.5,0.0195063
